"","Count_180","idSensore","Year","Month","Count_120"
"913",1,5721,2010,6,15
"914",1,5721,2010,7,23
"915",0,5721,2010,8,7
"916",0,5721,2010,9,1
"917",0,5721,2010,10,0
"918",0,5721,2011,4,13
"919",NA,5721,2011,5,NA
"920",0,5721,2011,6,8
"921",0,5721,2011,7,4
"922",0,5721,2011,8,13
"923",0,5721,2011,9,2
"924",0,5721,2011,10,1
"925",0,5721,2012,4,1
"926",1,5721,2012,5,4
"927",0,5721,2012,6,9
"928",0,5721,2012,7,6
"929",0,5721,2012,8,9
"930",0,5721,2012,9,0
"931",0,5721,2012,10,0
"932",0,5721,2013,4,5
"933",0,5721,2013,5,1
"934",0,5721,2013,6,10
"935",1,5721,2013,7,27
"936",1,5721,2013,8,14
"937",0,5721,2013,9,4
"938",0,5721,2013,10,0
"939",0,5721,2014,4,0
"940",0,5721,2014,5,4
"941",5,5721,2014,6,13
"942",0,5721,2014,7,7
"943",0,5721,2014,8,3
"944",0,5721,2014,9,0
"945",0,5721,2014,10,0
"946",0,5721,2015,4,5
"947",0,5721,2015,5,6
"948",1,5721,2015,6,17
"949",5,5721,2015,7,28
"950",2,5721,2015,8,11
"951",0,5721,2015,9,0
"952",0,5721,2015,10,0
"953",0,5721,2016,4,0
"954",0,5721,2016,5,6
"955",1,5721,2016,6,10
"956",3,5721,2016,7,20
"957",0,5721,2016,8,17
"958",0,5721,2016,9,8
"959",0,5721,2016,10,0
"960",0,5721,2017,4,3
"961",0,5721,2017,5,9
"962",1,5721,2017,6,16
"963",0,5721,2017,7,17
"964",0,5721,2017,8,18
"965",0,5721,2017,9,2
"966",0,5721,2017,10,0
"967",0,5721,2018,4,0
"968",NA,5721,2018,5,NA
"969",NA,5721,2018,6,16
"970",2,5721,2018,7,21
"971",1,5721,2018,8,20
"972",0,5721,2018,9,13
"973",0,5721,2018,10,0
"974",0,5721,2019,4,0
"975",0,5721,2019,5,1
"976",7,5721,2019,6,17
"977",9,5721,2019,7,27
"978",1,5721,2019,8,24
"979",0,5721,2019,9,10
"980",0,5721,2019,10,0
"981",0,5721,2020,4,12
"982",0,5721,2020,5,13
"983",1,5721,2020,6,12
"984",0,5721,2020,7,19
"985",1,5721,2020,8,19
"986",0,5721,2020,9,11
"987",0,5721,2020,10,0
"988",0,5721,2021,4,5
"989",0,5721,2021,5,1
"990",0,5721,2021,6,17
"991",0,5721,2021,7,11
"992",0,5721,2021,8,10
"993",0,5721,2021,9,12
"994",0,5721,2021,10,0
"995",0,5721,2022,4,3
"996",0,5721,2022,5,8
"997",0,5721,2022,6,14
"998",1,5721,2022,7,28
"999",0,5721,2022,8,19
"1000",0,5721,2022,9,1
"1001",0,5721,2022,10,0
"1002",0,5721,2023,4,0
"1003",0,5721,2023,5,4
"1004",0,5721,2023,6,14
"1005",0,5721,2023,7,10
"1006",0,5721,2023,8,15
"1007",0,5721,2023,9,9
"1008",0,5721,2023,10,1
"1009",0,5725,2000,4,1
"1010",1,5725,2000,5,5
"1011",NA,5725,2000,6,NA
"1012",1,5725,2000,7,10
"1013",2,5725,2000,8,16
"1014",1,5725,2000,9,1
"1015",0,5725,2000,10,0
"1016",0,5725,2001,4,2
"1017",1,5725,2001,5,11
"1018",3,5725,2001,6,12
"1019",5,5725,2001,7,19
"1020",10,5725,2001,8,20
"1021",0,5725,2001,9,0
"1022",NA,5725,2001,10,NA
"1023",0,5725,2002,4,1
"1024",0,5725,2002,5,2
"1025",12,5725,2002,6,20
"1026",0,5725,2002,7,11
"1027",0,5725,2002,8,10
"1028",NA,5725,2002,9,NA
"1029",0,5725,2002,10,0
"1030",0,5725,2003,4,1
"1031",0,5725,2003,5,4
"1032",5,5725,2003,6,17
"1033",5,5725,2003,7,19
"1034",12,5725,2003,8,25
"1035",2,5725,2003,9,3
"1036",0,5725,2003,10,0
"1037",0,5725,2004,4,0
"1038",0,5725,2004,5,0
"1039",0,5725,2004,6,3
"1040",3,5725,2004,7,13
"1041",2,5725,2004,8,7
"1042",0,5725,2004,9,1
"1043",0,5725,2004,10,0
"1044",0,5725,2005,4,0
"1045",0,5725,2005,5,5
"1046",1,5725,2005,6,8
"1047",0,5725,2005,7,2
"1048",0,5725,2005,8,4
"1049",0,5725,2005,9,3
"1050",0,5725,2005,10,0
"1051",NA,5725,2006,4,NA
"1052",NA,5725,2006,5,NA
"1053",0,5725,2006,6,10
"1054",2,5725,2006,7,14
"1055",0,5725,2006,8,0
"1056",0,5725,2006,9,0
"1057",0,5725,2006,10,0
"1058",0,5725,2007,4,0
"1059",0,5725,2007,5,3
"1060",0,5725,2007,6,0
"1061",NA,5725,2007,7,NA
"1062",0,5725,2007,8,3
"1063",0,5725,2007,9,0
"1064",0,5725,2007,10,0
"1065",0,5725,2008,4,0
"1066",0,5725,2008,5,0
"1067",0,5725,2008,6,0
"1068",NA,5725,2008,7,NA
"1069",0,5725,2008,8,4
"1070",0,5725,2008,9,0
"1071",0,5725,2008,10,0
"1072",0,5725,2009,4,0
"1073",2,5725,2009,5,7
"1074",2,5725,2009,6,13
"1075",4,5725,2009,7,26
"1076",3,5725,2009,8,21
"1077",0,5725,2009,9,0
"1078",0,5725,2009,10,0
"1079",0,5725,2010,4,0
"1080",0,5725,2010,5,2
"1081",0,5725,2010,6,9
"1082",NA,5725,2010,7,15
"1083",0,5725,2010,8,3
"1084",0,5725,2010,9,0
"1085",0,5725,2010,10,0
"1086",0,5725,2011,4,2
"1087",1,5725,2011,5,8
"1088",1,5725,2011,6,6
"1089",0,5725,2011,7,2
"1090",2,5725,2011,8,24
"1091",0,5725,2011,9,1
"1092",0,5725,2011,10,0
"1093",0,5725,2012,4,1
"1094",0,5725,2012,5,5
"1095",1,5725,2012,6,9
"1096",0,5725,2012,7,6
"1097",0,5725,2012,8,13
"1098",0,5725,2012,9,2
"1099",0,5725,2012,10,0
"1100",0,5725,2013,4,0
"1101",0,5725,2013,5,0
"1102",0,5725,2013,6,5
"1103",0,5725,2013,7,20
"1104",0,5725,2013,8,8
"1105",0,5725,2013,9,1
"1106",0,5725,2013,10,0
"1107",0,5725,2014,4,0
"1108",0,5725,2014,5,2
"1109",4,5725,2014,6,9
"1110",0,5725,2014,7,5
"1111",0,5725,2014,8,4
"1112",0,5725,2014,9,0
"1113",0,5725,2014,10,0
"1114",0,5725,2015,4,0
"1115",0,5725,2015,5,1
"1116",1,5725,2015,6,13
"1117",NA,5725,2015,7,NA
"1118",1,5725,2015,8,14
"1119",0,5725,2015,9,0
"1120",0,5725,2015,10,0
"1121",NA,5725,2016,4,NA
"1122",NA,5725,2016,5,NA
"1123",0,5725,2016,6,4
"1124",1,5725,2016,7,8
"1125",0,5725,2016,8,5
"1126",0,5725,2016,9,4
"1127",0,5725,2016,10,0
"1128",0,5725,2017,4,0
"1129",0,5725,2017,5,3
"1130",NA,5725,2017,6,9
"1131",NA,5725,2017,7,NA
"1132",0,5725,2017,8,19
"1133",0,5725,2017,9,0
"1134",0,5725,2017,10,0
"1135",0,5725,2018,4,1
"1136",0,5725,2018,5,2
"1137",0,5725,2018,6,12
"1138",0,5725,2018,7,20
"1139",1,5725,2018,8,18
"1140",NA,5725,2018,9,NA
"1141",0,5725,2018,10,0
"1142",0,5725,2019,4,0
"1143",0,5725,2019,5,1
"1144",4,5725,2019,6,16
"1145",2,5725,2019,7,15
"1146",0,5725,2019,8,10
"1147",0,5725,2019,9,3
"1148",0,5725,2019,10,0
"1149",0,5725,2020,4,4
"1150",0,5725,2020,5,4
"1151",0,5725,2020,6,4
"1152",0,5725,2020,7,12
"1153",0,5725,2020,8,15
"1154",0,5725,2020,9,7
"1155",0,5725,2020,10,0
"1156",0,5725,2021,4,3
"1157",0,5725,2021,5,2
"1158",1,5725,2021,6,12
"1159",0,5725,2021,7,10
"1160",1,5725,2021,8,8
"1161",0,5725,2021,9,7
"1162",0,5725,2021,10,0
"1163",0,5725,2022,4,6
"1164",0,5725,2022,5,11
"1165",4,5725,2022,6,17
"1166",1,5725,2022,7,27
"1167",0,5725,2022,8,20
"1168",0,5725,2022,9,1
"1169",0,5725,2022,10,0
"1170",0,5725,2023,4,1
"1171",0,5725,2023,5,10
"1172",2,5725,2023,6,25
"1173",0,5725,2023,7,17
"1174",3,5725,2023,8,19
"1175",1,5725,2023,9,9
"1176",0,5725,2023,10,3
"1177",1,5732,2000,4,5
"1178",4,5732,2000,5,11
"1179",16,5732,2000,6,24
"1180",8,5732,2000,7,16
"1181",8,5732,2000,8,20
"1182",5,5732,2000,9,11
"1183",0,5732,2000,10,0
"1184",0,5732,2001,4,3
"1185",4,5732,2001,5,11
"1186",11,5732,2001,6,17
"1187",11,5732,2001,7,24
"1188",4,5732,2001,8,15
"1189",0,5732,2001,9,1
"1190",0,5732,2001,10,0
"1191",0,5732,2002,4,5
"1192",2,5732,2002,5,7
"1193",7,5732,2002,6,17
"1194",NA,5732,2002,7,NA
"1195",NA,5732,2002,8,NA
"1196",NA,5732,2002,9,NA
"1197",0,5732,2002,10,0
"1198",0,5732,2003,4,2
"1199",NA,5732,2003,5,7
"1200",9,5732,2003,6,20
"1201",7,5732,2003,7,18
"1202",NA,5732,2003,8,NA
"1203",4,5732,2003,9,7
"1204",0,5732,2003,10,0
"1205",0,5732,2004,4,0
"1206",1,5732,2004,5,4
"1207",NA,5732,2004,6,16
"1208",NA,5732,2004,7,18
"1209",1,5732,2004,8,4
"1210",0,5732,2004,9,4
"1211",0,5732,2004,10,0
"1212",0,5732,2005,4,2
"1213",NA,5732,2005,5,NA
"1214",NA,5732,2005,6,NA
"1215",NA,5732,2005,7,NA
"1216",NA,5732,2005,8,15
"1217",2,5732,2005,9,5
"1218",0,5732,2005,10,0
"1219",0,5732,2006,4,0
"1220",0,5732,2006,5,8
"1221",11,5732,2006,6,20
"1222",NA,5732,2006,7,29
"1223",0,5732,2006,8,3
"1224",NA,5732,2006,9,NA
"1225",0,5732,2006,10,0
"1226",2,5732,2007,4,16
"1227",1,5732,2007,5,15
"1228",1,5732,2007,6,15
"1229",4,5732,2007,7,23
"1230",0,5732,2007,8,9
"1231",0,5732,2007,9,6
"1232",0,5732,2007,10,2
"1233",0,5732,2008,4,0
"1234",NA,5732,2008,5,NA
"1235",7,5732,2008,6,12
"1236",4,5732,2008,7,19
"1237",2,5732,2008,8,15
"1238",NA,5732,2008,9,NA
"1239",0,5732,2008,10,0
"1240",0,5732,2009,4,1
"1241",1,5732,2009,5,9
"1242",0,5732,2009,6,4
"1243",0,5732,2009,7,1
"1244",0,5732,2009,8,9
"1245",1,5732,2009,9,2
"1246",0,5732,2009,10,0
"1247",0,5732,2010,4,0
"1248",2,5732,2010,5,5
"1249",7,5732,2010,6,14
"1250",13,5732,2010,7,25
"1251",2,5732,2010,8,14
"1252",0,5732,2010,9,5
"1253",0,5732,2010,10,0
"1254",0,5732,2011,4,11
"1255",0,5732,2011,5,11
"1256",2,5732,2011,6,8
"1257",0,5732,2011,7,4
"1258",0,5732,2011,8,5
"1259",0,5732,2011,9,0
"1260",NA,5732,2011,10,NA
"1261",0,5732,2012,4,0
"1262",0,5732,2012,5,8
"1263",0,5732,2012,6,10
"1264",3,5732,2012,7,16
"1265",2,5732,2012,8,20
"1266",0,5732,2012,9,6
"1267",0,5732,2012,10,0
"1268",0,5732,2013,4,2
"1269",0,5732,2013,5,0
"1270",1,5732,2013,6,10
"1271",7,5732,2013,7,24
"1272",6,5732,2013,8,17
"1273",1,5732,2013,9,6
"1274",NA,5732,2013,10,NA
"1275",0,5732,2014,4,0
"1276",0,5732,2014,5,0
"1277",3,5732,2014,6,11
"1278",2,5732,2014,7,5
"1279",0,5732,2014,8,0
"1280",0,5732,2014,9,0
"1281",0,5732,2014,10,0
"1282",0,5732,2015,4,5
"1283",1,5732,2015,5,8
"1284",3,5732,2015,6,13
"1285",NA,5732,2015,7,NA
"1286",1,5732,2015,8,8
"1287",0,5732,2015,9,0
"1288",0,5732,2015,10,0
"1289",0,5732,2016,4,1
"1290",0,5732,2016,5,10
"1291",2,5732,2016,6,8
"1292",3,5732,2016,7,11
"1293",0,5732,2016,8,10
"1294",0,5732,2016,9,5
"1295",NA,5732,2016,10,NA
"1296",0,5732,2017,4,5
"1297",1,5732,2017,5,11
"1298",4,5732,2017,6,17
"1299",3,5732,2017,7,12
"1300",0,5732,2017,8,11
"1301",0,5732,2017,9,0
"1302",0,5732,2017,10,0
"1303",0,5732,2018,4,5
"1304",0,5732,2018,5,3
"1305",1,5732,2018,6,15
"1306",9,5732,2018,7,26
"1307",1,5732,2018,8,14
"1308",0,5732,2018,9,5
"1309",0,5732,2018,10,0
"1310",0,5732,2019,4,0
"1311",0,5732,2019,5,0
"1312",1,5732,2019,6,9
"1313",6,5732,2019,7,17
"1314",0,5732,2019,8,4
"1315",0,5732,2019,9,2
"1316",0,5732,2019,10,0
"1317",0,5732,2020,4,8
"1318",NA,5732,2020,5,NA
"1319",0,5732,2020,6,6
"1320",1,5732,2020,7,13
"1321",0,5732,2020,8,6
"1322",0,5732,2020,9,2
"1323",NA,5732,2020,10,NA
"1324",0,5732,2021,4,5
"1325",0,5732,2021,5,3
"1326",0,5732,2021,6,16
"1327",1,5732,2021,7,8
"1328",0,5732,2021,8,1
"1329",0,5732,2021,9,2
"1330",0,5732,2021,10,0
"1331",NA,5732,2022,4,NA
"1332",0,5732,2022,5,6
"1333",0,5732,2022,6,7
"1334",6,5732,2022,7,21
"1335",1,5732,2022,8,21
"1336",0,5732,2022,9,0
"1337",0,5732,2022,10,0
"1338",0,5732,2023,4,1
"1339",0,5732,2023,5,3
"1340",1,5732,2023,6,17
"1341",1,5732,2023,7,7
"1342",0,5732,2023,8,4
"1343",0,5732,2023,9,3
"1344",0,5732,2023,10,0
"1345",NA,5735,2000,4,NA
"1346",2,5735,2000,5,7
"1347",10,5735,2000,6,20
"1348",6,5735,2000,7,13
"1349",12,5735,2000,8,22
"1350",NA,5735,2000,9,NA
"1351",0,5735,2000,10,0
"1352",0,5735,2001,4,2
"1353",7,5735,2001,5,11
"1354",14,5735,2001,6,23
"1355",12,5735,2001,7,21
"1356",NA,5735,2001,8,NA
"1357",0,5735,2001,9,0
"1358",0,5735,2001,10,0
"1359",0,5735,2002,4,9
"1360",NA,5735,2002,5,NA
"1361",10,5735,2002,6,19
"1362",6,5735,2002,7,18
"1363",NA,5735,2002,8,NA
"1364",0,5735,2002,9,0
"1365",0,5735,2002,10,0
"1366",0,5735,2003,4,1
"1367",0,5735,2003,5,0
"1368",NA,5735,2003,6,NA
"1369",1,5735,2003,7,18
"1370",9,5735,2003,8,28
"1371",0,5735,2003,9,1
"1372",0,5735,2003,10,0
"1373",0,5735,2004,4,0
"1374",0,5735,2004,5,0
"1375",1,5735,2004,6,3
"1376",7,5735,2004,7,21
"1377",4,5735,2004,8,16
"1378",3,5735,2004,9,10
"1379",0,5735,2004,10,0
"1380",0,5735,2005,4,1
"1381",0,5735,2005,5,4
"1382",0,5735,2005,6,1
"1383",2,5735,2005,7,7
"1384",0,5735,2005,8,7
"1385",1,5735,2005,9,2
"1386",NA,5735,2005,10,NA
"1387",0,5735,2006,4,0
"1388",0,5735,2006,5,0
"1389",0,5735,2006,6,0
"1390",0,5735,2006,7,4
"1391",0,5735,2006,8,0
"1392",0,5735,2006,9,1
"1393",0,5735,2006,10,0
"1394",NA,5735,2007,4,NA
"1395",3,5735,2007,5,7
"1396",1,5735,2007,6,7
"1397",4,5735,2007,7,11
"1398",0,5735,2007,8,8
"1399",0,5735,2007,9,1
"1400",0,5735,2007,10,0
"1401",0,5735,2008,4,1
"1402",0,5735,2008,5,5
"1403",6,5735,2008,6,10
"1404",2,5735,2008,7,9
"1405",2,5735,2008,8,13
"1406",0,5735,2008,9,0
"1407",0,5735,2008,10,0
"1408",0,5735,2009,4,0
"1409",1,5735,2009,5,5
"1410",2,5735,2009,6,8
"1411",4,5735,2009,7,11
"1412",3,5735,2009,8,18
"1413",0,5735,2009,9,1
"1414",0,5735,2009,10,0
"1415",0,5735,2010,4,0
"1416",NA,5735,2010,5,3
"1417",NA,5735,2010,6,NA
"1418",8,5735,2010,7,19
"1419",1,5735,2010,8,6
"1420",0,5735,2010,9,0
"1421",NA,5735,2010,10,NA
"1422",0,5735,2011,4,2
"1423",0,5735,2011,5,4
"1424",1,5735,2011,6,3
"1425",0,5735,2011,7,0
"1426",0,5735,2011,8,3
"1427",0,5735,2011,9,0
"1428",0,5735,2011,10,0
"1429",0,5735,2012,4,0
"1430",0,5735,2012,5,0
"1431",0,5735,2012,6,3
"1432",4,5735,2012,7,11
"1433",3,5735,2012,8,20
"1434",0,5735,2012,9,2
"1435",0,5735,2012,10,0
"1436",0,5735,2013,4,1
"1437",NA,5735,2013,5,NA
"1438",0,5735,2013,6,3
"1439",0,5735,2013,7,13
"1440",0,5735,2013,8,11
"1441",0,5735,2013,9,1
"1442",0,5735,2013,10,0
"1443",0,5735,2014,4,0
"1444",0,5735,2014,5,0
"1445",NA,5735,2014,6,NA
"1446",0,5735,2014,7,3
"1447",0,5735,2014,8,0
"1448",0,5735,2014,9,0
"1449",0,5735,2014,10,0
"1450",0,5735,2015,4,0
"1451",0,5735,2015,5,5
"1452",5,5735,2015,6,16
"1453",14,5735,2015,7,26
"1454",5,5735,2015,8,15
"1455",0,5735,2015,9,0
"1456",0,5735,2015,10,0
"1457",NA,5735,2016,4,NA
"1458",0,5735,2016,5,9
"1459",3,5735,2016,6,9
"1460",5,5735,2016,7,21
"1461",NA,5735,2016,8,NA
"1462",5,5735,2016,9,10
"1463",NA,5735,2016,10,NA
"1464",0,5735,2017,4,0
"1465",2,5735,2017,5,8
"1466",7,5735,2017,6,17
"1467",4,5735,2017,7,20
"1468",3,5735,2017,8,22
"1469",0,5735,2017,9,0
"1470",0,5735,2017,10,0
"1471",0,5735,2018,4,2
"1472",0,5735,2018,5,3
"1473",0,5735,2018,6,12
"1474",1,5735,2018,7,20
"1475",1,5735,2018,8,15
"1476",0,5735,2018,9,2
"1477",0,5735,2018,10,0
"1478",0,5735,2019,4,3
"1479",NA,5735,2019,5,NA
"1480",5,5735,2019,6,22
"1481",6,5735,2019,7,20
"1482",1,5735,2019,8,10
"1483",0,5735,2019,9,4
"1484",0,5735,2019,10,0
"1485",0,5735,2020,4,7
"1486",0,5735,2020,5,10
"1487",0,5735,2020,6,9
"1488",2,5735,2020,7,19
"1489",0,5735,2020,8,14
"1490",0,5735,2020,9,7
"1491",0,5735,2020,10,0
"1492",0,5735,2021,4,2
"1493",0,5735,2021,5,1
"1494",2,5735,2021,6,18
"1495",0,5735,2021,7,14
"1496",0,5735,2021,8,9
"1497",0,5735,2021,9,8
"1498",0,5735,2021,10,0
"1499",NA,5735,2022,4,NA
"1500",NA,5735,2022,5,NA
"1501",NA,5735,2022,6,NA
"1502",NA,5735,2022,7,NA
"1503",NA,5735,2022,8,NA
"1504",NA,5735,2022,9,NA
"1505",NA,5735,2022,10,NA
"1506",NA,5735,2023,4,NA
"1507",NA,5735,2023,5,NA
"1508",NA,5735,2023,6,NA
"1509",NA,5735,2023,7,NA
"1510",NA,5735,2023,8,NA
"1511",NA,5735,2023,9,NA
"1512",NA,5735,2023,10,NA
"1513",NA,5738,2000,4,NA
"1514",NA,5738,2000,5,NA
"1515",NA,5738,2000,6,NA
"1516",NA,5738,2000,7,NA
"1517",NA,5738,2000,8,NA
"1518",NA,5738,2000,9,NA
"1519",NA,5738,2000,10,NA
"1520",NA,5738,2001,4,NA
"1521",0,5738,2001,5,0
"1522",0,5738,2001,6,0
"1523",0,5738,2001,7,0
"1524",0,5738,2001,8,0
"1525",0,5738,2001,9,0
"1526",0,5738,2001,10,0
"1527",0,5738,2002,4,12
"1528",0,5738,2002,5,15
"1529",0,5738,2002,6,19
"1530",NA,5738,2002,7,NA
"1531",0,5738,2002,8,10
"1532",0,5738,2002,9,5
"1533",0,5738,2002,10,0
"1534",1,5738,2003,4,14
"1535",1,5738,2003,5,17
"1536",13,5738,2003,6,30
"1537",3,5738,2003,7,26
"1538",5,5738,2003,8,28
"1539",2,5738,2003,9,10
"1540",0,5738,2003,10,0
"1541",NA,5738,2004,4,NA
"1542",2,5738,2004,5,18
"1543",2,5738,2004,6,20
"1544",3,5738,2004,7,26
"1545",1,5738,2004,8,13
"1546",1,5738,2004,9,12
"1547",0,5738,2004,10,0
"1548",0,5738,2005,4,2
"1549",1,5738,2005,5,14
"1550",1,5738,2005,6,15
"1551",0,5738,2005,7,5
"1552",0,5738,2005,8,1
"1553",0,5738,2005,9,1
"1554",0,5738,2005,10,0
"1555",NA,5738,2006,4,NA
"1556",0,5738,2006,5,4
"1557",0,5738,2006,6,11
"1558",0,5738,2006,7,11
"1559",0,5738,2006,8,0
"1560",NA,5738,2006,9,NA
"1561",0,5738,2006,10,0
"1562",0,5738,2007,4,2
"1563",0,5738,2007,5,3
"1564",NA,5738,2007,6,NA
"1565",NA,5738,2007,7,10
"1566",NA,5738,2007,8,NA
"1567",0,5738,2007,9,1
"1568",0,5738,2007,10,0
"1569",0,5738,2008,4,4
"1570",0,5738,2008,5,14
"1571",2,5738,2008,6,13
"1572",3,5738,2008,7,21
"1573",0,5738,2008,8,15
"1574",1,5738,2008,9,4
"1575",0,5738,2008,10,0
"1576",0,5738,2009,4,2
"1577",1,5738,2009,5,14
"1578",0,5738,2009,6,11
"1579",1,5738,2009,7,16
"1580",1,5738,2009,8,19
"1581",0,5738,2009,9,3
"1582",0,5738,2009,10,0
"1583",0,5738,2010,4,7
"1584",0,5738,2010,5,7
"1585",4,5738,2010,6,17
"1586",NA,5738,2010,7,NA
"1587",NA,5738,2010,8,NA
"1588",0,5738,2010,9,3
"1589",0,5738,2010,10,0
"1590",NA,5738,2011,4,NA
"1591",NA,5738,2011,5,25
"1592",0,5738,2011,6,14
"1593",0,5738,2011,7,16
"1594",4,5738,2011,8,26
"1595",0,5738,2011,9,14
"1596",0,5738,2011,10,4
"1597",0,5738,2012,4,1
"1598",NA,5738,2012,5,NA
"1599",0,5738,2012,6,16
"1600",3,5738,2012,7,20
"1601",3,5738,2012,8,19
"1602",0,5738,2012,9,4
"1603",0,5738,2012,10,0
"1604",NA,5738,2013,4,NA
"1605",0,5738,2013,5,5
"1606",4,5738,2013,6,21
"1607",14,5738,2013,7,29
"1608",4,5738,2013,8,17
"1609",0,5738,2013,9,7
"1610",0,5738,2013,10,0
"1611",0,5738,2014,4,2
"1612",0,5738,2014,5,11
"1613",4,5738,2014,6,18
"1614",NA,5738,2014,7,NA
"1615",0,5738,2014,8,15
"1616",1,5738,2014,9,12
"1617",0,5738,2014,10,0
"1618",NA,5738,2015,4,NA
"1619",0,5738,2015,5,9
"1620",NA,5738,2015,6,NA
"1621",8,5738,2015,7,28
"1622",3,5738,2015,8,16
"1623",0,5738,2015,9,0
"1624",0,5738,2015,10,0
"1625",0,5738,2016,4,1
"1626",NA,5738,2016,5,NA
"1627",NA,5738,2016,6,24
"1628",9,5738,2016,7,27
"1629",0,5738,2016,8,22
"1630",2,5738,2016,9,16
"1631",0,5738,2016,10,0
"1632",0,5738,2017,4,14
"1633",6,5738,2017,5,17
"1634",10,5738,2017,6,27
"1635",6,5738,2017,7,26
"1636",2,5738,2017,8,17
"1637",0,5738,2017,9,0
"1638",0,5738,2017,10,0
"1639",NA,5738,2018,4,NA
"1640",0,5738,2018,5,2
"1641",0,5738,2018,6,13
"1642",1,5738,2018,7,25
"1643",1,5738,2018,8,17
"1644",0,5738,2018,9,8
"1645",0,5738,2018,10,0
"1646",0,5738,2019,4,4
"1647",0,5738,2019,5,4
"1648",6,5738,2019,6,23
"1649",3,5738,2019,7,24
"1650",NA,5738,2019,8,13
"1651",0,5738,2019,9,7
"1652",0,5738,2019,10,0
"1653",0,5738,2020,4,5
"1654",0,5738,2020,5,6
"1655",0,5738,2020,6,7
"1656",0,5738,2020,7,22
"1657",1,5738,2020,8,18
"1658",0,5738,2020,9,12
"1659",0,5738,2020,10,0
"1660",0,5738,2021,4,4
"1661",0,5738,2021,5,2
"1662",1,5738,2021,6,18
"1663",0,5738,2021,7,16
"1664",0,5738,2021,8,12
"1665",0,5738,2021,9,10
"1666",0,5738,2021,10,0
"1667",0,5738,2022,4,4
"1668",0,5738,2022,5,14
"1669",3,5738,2022,6,17
"1670",0,5738,2022,7,28
"1671",0,5738,2022,8,21
"1672",0,5738,2022,9,2
"1673",0,5738,2022,10,0
"1674",0,5738,2023,4,0
"1675",0,5738,2023,5,1
"1676",3,5738,2023,6,17
"1677",1,5738,2023,7,18
"1678",1,5738,2023,8,17
"1679",0,5738,2023,9,8
"1680",0,5738,2023,10,2
"1681",NA,5739,2000,4,NA
"1682",0,5739,2000,5,5
"1683",0,5739,2000,6,11
"1684",0,5739,2000,7,8
"1685",0,5739,2000,8,3
"1686",0,5739,2000,9,3
"1687",0,5739,2000,10,0
"1688",0,5739,2001,4,2
"1689",0,5739,2001,5,0
"1690",0,5739,2001,6,4
"1691",0,5739,2001,7,6
"1692",0,5739,2001,8,5
"1693",0,5739,2001,9,0
"1694",0,5739,2001,10,0
"1695",0,5739,2002,4,7
"1696",0,5739,2002,5,5
"1697",0,5739,2002,6,16
"1698",0,5739,2002,7,11
"1699",0,5739,2002,8,1
"1700",0,5739,2002,9,0
"1701",0,5739,2002,10,0
"1702",NA,5739,2003,4,NA
"1703",NA,5739,2003,5,NA
"1704",NA,5739,2003,6,NA
"1705",0,5739,2003,7,17
"1706",NA,5739,2003,8,NA
"1707",4,5739,2003,9,12
"1708",0,5739,2003,10,0
"1709",0,5739,2004,4,11
"1710",NA,5739,2004,5,NA
"1711",NA,5739,2004,6,NA
"1712",NA,5739,2004,7,NA
"1713",NA,5739,2004,8,NA
"1714",0,5739,2004,9,8
"1715",NA,5739,2004,10,NA
"1716",0,5739,2005,4,1
"1717",0,5739,2005,5,12
"1718",0,5739,2005,6,12
"1719",0,5739,2005,7,10
"1720",0,5739,2005,8,7
"1721",0,5739,2005,9,0
"1722",0,5739,2005,10,0
"1723",0,5739,2006,4,3
"1724",0,5739,2006,5,10
"1725",4,5739,2006,6,23
"1726",2,5739,2006,7,25
"1727",0,5739,2006,8,0
"1728",0,5739,2006,9,3
"1729",0,5739,2006,10,0
"1730",0,5739,2007,4,11
"1731",0,5739,2007,5,7
"1732",0,5739,2007,6,0
"1733",0,5739,2007,7,9
"1734",0,5739,2007,8,2
"1735",0,5739,2007,9,0
"1736",0,5739,2007,10,0
"1737",0,5739,2008,4,7
"1738",0,5739,2008,5,12
"1739",1,5739,2008,6,8
"1740",0,5739,2008,7,5
"1741",0,5739,2008,8,3
"1742",0,5739,2008,9,0
"1743",0,5739,2008,10,0
"1744",0,5739,2009,4,13
"1745",0,5739,2009,5,16
"1746",0,5739,2009,6,11
"1747",0,5739,2009,7,14
"1748",NA,5739,2009,8,NA
"1749",0,5739,2009,9,0
"1750",0,5739,2009,10,0
"1751",0,5739,2010,4,8
"1752",0,5739,2010,5,4
"1753",0,5739,2010,6,11
"1754",1,5739,2010,7,19
"1755",0,5739,2010,8,9
"1756",0,5739,2010,9,1
"1757",0,5739,2010,10,0
"1758",NA,5739,2011,4,NA
"1759",NA,5739,2011,5,NA
"1760",0,5739,2011,6,0
"1761",0,5739,2011,7,0
"1762",0,5739,2011,8,0
"1763",0,5739,2011,9,0
"1764",0,5739,2011,10,0
"1765",0,5739,2012,4,0
"1766",0,5739,2012,5,0
"1767",NA,5739,2012,6,NA
"1768",0,5739,2012,7,0
"1769",0,5739,2012,8,0
"1770",0,5739,2012,9,0
"1771",0,5739,2012,10,0
"1772",NA,5739,2013,4,NA
"1773",0,5739,2013,5,0
"1774",0,5739,2013,6,2
"1775",0,5739,2013,7,7
"1776",0,5739,2013,8,5
"1777",0,5739,2013,9,2
