"","Count_180","idSensore","Year","Month","Zone","Area","Type"
"618",NA,5718,2016,5,"A","U","B"
"619",3,5718,2016,6,"A","U","B"
"620",3,5718,2016,7,"A","U","B"
"621",0,5718,2016,8,"A","U","B"
"622",1,5718,2016,9,"A","U","B"
"623",0,5718,2016,10,"A","U","B"
"624",0,5718,2017,4,"A","U","B"
"625",0,5718,2017,5,"A","U","B"
"626",1,5718,2017,6,"A","U","B"
"627",0,5718,2017,7,"A","U","B"
"628",4,5718,2017,8,"A","U","B"
"629",0,5718,2017,9,"A","U","B"
"630",0,5718,2017,10,"A","U","B"
"631",0,5718,2018,4,"A","U","B"
"632",0,5718,2018,5,"A","U","B"
"633",0,5718,2018,6,"A","U","B"
"634",0,5718,2018,7,"A","U","B"
"635",NA,5718,2018,8,"A","U","B"
"636",NA,5718,2018,9,"A","U","B"
"637",0,5718,2018,10,"A","U","B"
"638",0,5718,2019,4,"A","U","B"
"639",0,5718,2019,5,"A","U","B"
"640",NA,5718,2019,6,"A","U","B"
"641",1,5718,2019,7,"A","U","B"
"642",0,5718,2019,8,"A","U","B"
"643",0,5718,2019,9,"A","U","B"
"644",0,5718,2019,10,"A","U","B"
"645",0,5718,2020,4,"A","U","B"
"646",0,5718,2020,5,"A","U","B"
"647",0,5718,2020,6,"A","U","B"
"648",0,5718,2020,7,"A","U","B"
"649",0,5718,2020,8,"A","U","B"
"650",0,5718,2020,9,"A","U","B"
"651",0,5718,2020,10,"A","U","B"
"652",0,5718,2021,4,"A","U","B"
"653",0,5718,2021,5,"A","U","B"
"654",1,5718,2021,6,"A","U","B"
"655",0,5718,2021,7,"A","U","B"
"656",0,5718,2021,8,"A","U","B"
"657",0,5718,2021,9,"A","U","B"
"658",0,5718,2021,10,"A","U","B"
"659",0,5718,2022,4,"A","U","B"
"660",0,5718,2022,5,"A","U","B"
"661",1,5718,2022,6,"A","U","B"
"662",0,5718,2022,7,"A","U","B"
"663",0,5718,2022,8,"A","U","B"
"664",0,5718,2022,9,"A","U","B"
"665",0,5718,2022,10,"A","U","B"
"666",0,5718,2023,4,"A","U","B"
"667",0,5718,2023,5,"A","U","B"
"668",0,5718,2023,6,"A","U","B"
"669",0,5718,2023,7,"A","U","B"
"670",1,5718,2023,8,"A","U","B"
"671",0,5718,2023,9,"A","U","B"
"672",NA,5718,2023,10,"A","U","B"
"673",0,5719,2000,4,"Cities","U","T"
"674",0,5719,2000,5,"Cities","U","T"
"675",9,5719,2000,6,"Cities","U","T"
"676",NA,5719,2000,7,"Cities","U","T"
"677",17,5719,2000,8,"Cities","U","T"
"678",5,5719,2000,9,"Cities","U","T"
"679",0,5719,2000,10,"Cities","U","T"
"680",0,5719,2001,4,"Cities","U","T"
"681",7,5719,2001,5,"Cities","U","T"
"682",11,5719,2001,6,"Cities","U","T"
"683",13,5719,2001,7,"Cities","U","T"
"684",17,5719,2001,8,"Cities","U","T"
"685",0,5719,2001,9,"Cities","U","T"
"686",1,5719,2001,10,"Cities","U","T"
"687",0,5719,2002,4,"Cities","U","T"
"688",1,5719,2002,5,"Cities","U","T"
"689",14,5719,2002,6,"Cities","U","T"
"690",12,5719,2002,7,"Cities","U","T"
"691",4,5719,2002,8,"Cities","U","T"
"692",0,5719,2002,9,"Cities","U","T"
"693",0,5719,2002,10,"Cities","U","T"
"694",0,5719,2003,4,"Cities","U","T"
"695",1,5719,2003,5,"Cities","U","T"
"696",18,5719,2003,6,"Cities","U","T"
"697",18,5719,2003,7,"Cities","U","T"
"698",19,5719,2003,8,"Cities","U","T"
"699",4,5719,2003,9,"Cities","U","T"
"700",0,5719,2003,10,"Cities","U","T"
"701",0,5719,2004,4,"Cities","U","T"
"702",0,5719,2004,5,"Cities","U","T"
"703",4,5719,2004,6,"Cities","U","T"
"704",8,5719,2004,7,"Cities","U","T"
"705",2,5719,2004,8,"Cities","U","T"
"706",2,5719,2004,9,"Cities","U","T"
"707",0,5719,2004,10,"Cities","U","T"
"708",0,5719,2005,4,"Cities","U","T"
"709",3,5719,2005,5,"Cities","U","T"
"710",7,5719,2005,6,"Cities","U","T"
"711",2,5719,2005,7,"Cities","U","T"
"712",0,5719,2005,8,"Cities","U","T"
"713",1,5719,2005,9,"Cities","U","T"
"714",0,5719,2005,10,"Cities","U","T"
"715",0,5719,2006,4,"Cities","U","T"
"716",0,5719,2006,5,"Cities","U","T"
"717",NA,5719,2006,6,"Cities","U","T"
"718",9,5719,2006,7,"Cities","U","T"
"719",0,5719,2006,8,"Cities","U","T"
"720",0,5719,2006,9,"Cities","U","T"
"721",0,5719,2006,10,"Cities","U","T"
"722",0,5719,2007,4,"Cities","U","T"
"723",1,5719,2007,5,"Cities","U","T"
"724",0,5719,2007,6,"Cities","U","T"
"725",4,5719,2007,7,"Cities","U","T"
"726",0,5719,2007,8,"Cities","U","T"
"727",0,5719,2007,9,"Cities","U","T"
"728",NA,5719,2007,10,"Cities","U","T"
"729",0,5719,2008,4,"Cities","U","T"
"730",0,5719,2008,5,"Cities","U","T"
"731",1,5719,2008,6,"Cities","U","T"
"732",0,5719,2008,7,"Cities","U","T"
"733",2,5719,2008,8,"Cities","U","T"
"734",0,5719,2008,9,"Cities","U","T"
"735",NA,5719,2008,10,"Cities","U","T"
"736",0,5719,2009,4,"Cities","U","T"
"737",NA,5719,2009,5,"Cities","U","T"
"738",0,5719,2009,6,"Cities","U","T"
"739",NA,5719,2009,7,"Cities","U","T"
"740",13,5719,2009,8,"Cities","U","T"
"741",0,5719,2009,9,"Cities","U","T"
"742",NA,5719,2009,10,"Cities","U","T"
"743",0,5719,2010,4,"Cities","U","T"
"744",0,5719,2010,5,"Cities","U","T"
"745",7,5719,2010,6,"Cities","U","T"
"746",11,5719,2010,7,"Cities","U","T"
"747",0,5719,2010,8,"Cities","U","T"
"748",0,5719,2010,9,"Cities","U","T"
"749",0,5719,2010,10,"Cities","U","T"
"750",0,5719,2011,4,"Cities","U","T"
"751",2,5719,2011,5,"Cities","U","T"
"752",4,5719,2011,6,"Cities","U","T"
"753",0,5719,2011,7,"Cities","U","T"
"754",7,5719,2011,8,"Cities","U","T"
"755",1,5719,2011,9,"Cities","U","T"
"756",0,5719,2011,10,"Cities","U","T"
"757",0,5719,2012,4,"Cities","U","T"
"758",0,5719,2012,5,"Cities","U","T"
"759",5,5719,2012,6,"Cities","U","T"
"760",3,5719,2012,7,"Cities","U","T"
"761",9,5719,2012,8,"Cities","U","T"
"762",2,5719,2012,9,"Cities","U","T"
"763",0,5719,2012,10,"Cities","U","T"
"764",0,5719,2013,4,"Cities","U","T"
"765",0,5719,2013,5,"Cities","U","T"
"766",2,5719,2013,6,"Cities","U","T"
"767",7,5719,2013,7,"Cities","U","T"
"768",6,5719,2013,8,"Cities","U","T"
"769",0,5719,2013,9,"Cities","U","T"
"770",0,5719,2013,10,"Cities","U","T"
"771",0,5719,2014,4,"Cities","U","T"
"772",0,5719,2014,5,"Cities","U","T"
"773",6,5719,2014,6,"Cities","U","T"
"774",4,5719,2014,7,"Cities","U","T"
"775",0,5719,2014,8,"Cities","U","T"
"776",0,5719,2014,9,"Cities","U","T"
"777",NA,5719,2014,10,"Cities","U","T"
"778",0,5719,2015,4,"Cities","U","T"
"779",0,5719,2015,5,"Cities","U","T"
"780",2,5719,2015,6,"Cities","U","T"
"781",9,5719,2015,7,"Cities","U","T"
"782",2,5719,2015,8,"Cities","U","T"
"783",0,5719,2015,9,"Cities","U","T"
"784",NA,5719,2015,10,"Cities","U","T"
"785",0,5719,2016,4,"Cities","U","T"
"786",0,5719,2016,5,"Cities","U","T"
"787",NA,5719,2016,6,"Cities","U","T"
"788",7,5719,2016,7,"Cities","U","T"
"789",6,5719,2016,8,"Cities","U","T"
"790",5,5719,2016,9,"Cities","U","T"
"791",0,5719,2016,10,"Cities","U","T"
"792",0,5719,2017,4,"Cities","U","T"
"793",1,5719,2017,5,"Cities","U","T"
"794",9,5719,2017,6,"Cities","U","T"
"795",7,5719,2017,7,"Cities","U","T"
"796",11,5719,2017,8,"Cities","U","T"
"797",0,5719,2017,9,"Cities","U","T"
"798",NA,5719,2017,10,"Cities","U","T"
"799",0,5719,2018,4,"Cities","U","T"
"800",0,5719,2018,5,"Cities","U","T"
"801",5,5719,2018,6,"Cities","U","T"
"802",9,5719,2018,7,"Cities","U","T"
"803",10,5719,2018,8,"Cities","U","T"
"804",2,5719,2018,9,"Cities","U","T"
"805",0,5719,2018,10,"Cities","U","T"
"806",0,5719,2019,4,"Cities","U","T"
"807",0,5719,2019,5,"Cities","U","T"
"808",9,5719,2019,6,"Cities","U","T"
"809",11,5719,2019,7,"Cities","U","T"
"810",2,5719,2019,8,"Cities","U","T"
"811",0,5719,2019,9,"Cities","U","T"
"812",0,5719,2019,10,"Cities","U","T"
"813",0,5719,2020,4,"Cities","U","T"
"814",0,5719,2020,5,"Cities","U","T"
"815",0,5719,2020,6,"Cities","U","T"
"816",3,5719,2020,7,"Cities","U","T"
"817",1,5719,2020,8,"Cities","U","T"
"818",0,5719,2020,9,"Cities","U","T"
"819",NA,5719,2020,10,"Cities","U","T"
"820",NA,5719,2021,4,"Cities","U","T"
"821",0,5719,2021,5,"Cities","U","T"
"822",NA,5719,2021,6,"Cities","U","T"
"823",3,5719,2021,7,"Cities","U","T"
"824",6,5719,2021,8,"Cities","U","T"
"825",4,5719,2021,9,"Cities","U","T"
"826",0,5719,2021,10,"Cities","U","T"
"827",0,5719,2022,4,"Cities","U","T"
"828",0,5719,2022,5,"Cities","U","T"
"829",5,5719,2022,6,"Cities","U","T"
"830",9,5719,2022,7,"Cities","U","T"
"831",4,5719,2022,8,"Cities","U","T"
"832",0,5719,2022,9,"Cities","U","T"
"833",0,5719,2022,10,"Cities","U","T"
"834",0,5719,2023,4,"Cities","U","T"
"835",0,5719,2023,5,"Cities","U","T"
"836",3,5719,2023,6,"Cities","U","T"
"837",NA,5719,2023,7,"Cities","U","T"
"838",NA,5719,2023,8,"Cities","U","T"
"839",4,5719,2023,9,"Cities","U","T"
"840",NA,5719,2023,10,"Cities","U","T"
"841",0,5721,2000,4,"B","S","B"
"842",2,5721,2000,5,"B","S","B"
"843",15,5721,2000,6,"B","S","B"
"844",10,5721,2000,7,"B","S","B"
"845",14,5721,2000,8,"B","S","B"
"846",6,5721,2000,9,"B","S","B"
"847",0,5721,2000,10,"B","S","B"
"848",0,5721,2001,4,"B","S","B"
"849",2,5721,2001,5,"B","S","B"
"850",6,5721,2001,6,"B","S","B"
"851",7,5721,2001,7,"B","S","B"
"852",10,5721,2001,8,"B","S","B"
"853",0,5721,2001,9,"B","S","B"
"854",0,5721,2001,10,"B","S","B"
"855",0,5721,2002,4,"B","S","B"
"856",0,5721,2002,5,"B","S","B"
"857",8,5721,2002,6,"B","S","B"
"858",5,5721,2002,7,"B","S","B"
"859",0,5721,2002,8,"B","S","B"
"860",0,5721,2002,9,"B","S","B"
"861",0,5721,2002,10,"B","S","B"
"862",0,5721,2003,4,"B","S","B"
"863",2,5721,2003,5,"B","S","B"
"864",14,5721,2003,6,"B","S","B"
"865",16,5721,2003,7,"B","S","B"
"866",16,5721,2003,8,"B","S","B"
"867",4,5721,2003,9,"B","S","B"
"868",0,5721,2003,10,"B","S","B"
"869",1,5721,2004,4,"B","S","B"
"870",3,5721,2004,5,"B","S","B"
"871",10,5721,2004,6,"B","S","B"
"872",11,5721,2004,7,"B","S","B"
"873",5,5721,2004,8,"B","S","B"
"874",3,5721,2004,9,"B","S","B"
"875",0,5721,2004,10,"B","S","B"
"876",0,5721,2005,4,"B","S","B"
"877",5,5721,2005,5,"B","S","B"
"878",NA,5721,2005,6,"B","S","B"
"879",NA,5721,2005,7,"B","S","B"
"880",0,5721,2005,8,"B","S","B"
"881",0,5721,2005,9,"B","S","B"
"882",0,5721,2005,10,"B","S","B"
"883",0,5721,2006,4,"B","S","B"
"884",0,5721,2006,5,"B","S","B"
"885",5,5721,2006,6,"B","S","B"
"886",9,5721,2006,7,"B","S","B"
"887",0,5721,2006,8,"B","S","B"
"888",2,5721,2006,9,"B","S","B"
"889",0,5721,2006,10,"B","S","B"
"890",1,5721,2007,4,"B","S","B"
"891",5,5721,2007,5,"B","S","B"
"892",1,5721,2007,6,"B","S","B"
"893",2,5721,2007,7,"B","S","B"
"894",0,5721,2007,8,"B","S","B"
"895",0,5721,2007,9,"B","S","B"
"896",0,5721,2007,10,"B","S","B"
"897",0,5721,2008,4,"B","S","B"
"898",0,5721,2008,5,"B","S","B"
"899",NA,5721,2008,6,"B","S","B"
"900",0,5721,2008,7,"B","S","B"
"901",0,5721,2008,8,"B","S","B"
"902",0,5721,2008,9,"B","S","B"
"903",0,5721,2008,10,"B","S","B"
"904",0,5721,2009,4,"B","S","B"
"905",0,5721,2009,5,"B","S","B"
"906",0,5721,2009,6,"B","S","B"
"907",0,5721,2009,7,"B","S","B"
"908",1,5721,2009,8,"B","S","B"
"909",0,5721,2009,9,"B","S","B"
"910",0,5721,2009,10,"B","S","B"
"911",0,5721,2010,4,"B","S","B"
"912",0,5721,2010,5,"B","S","B"
"913",1,5721,2010,6,"B","S","B"
"914",1,5721,2010,7,"B","S","B"
"915",0,5721,2010,8,"B","S","B"
"916",0,5721,2010,9,"B","S","B"
"917",0,5721,2010,10,"B","S","B"
"918",0,5721,2011,4,"B","S","B"
"919",NA,5721,2011,5,"B","S","B"
"920",0,5721,2011,6,"B","S","B"
"921",0,5721,2011,7,"B","S","B"
"922",0,5721,2011,8,"B","S","B"
"923",0,5721,2011,9,"B","S","B"
"924",0,5721,2011,10,"B","S","B"
"925",0,5721,2012,4,"B","S","B"
"926",1,5721,2012,5,"B","S","B"
"927",0,5721,2012,6,"B","S","B"
"928",0,5721,2012,7,"B","S","B"
"929",0,5721,2012,8,"B","S","B"
"930",0,5721,2012,9,"B","S","B"
"931",0,5721,2012,10,"B","S","B"
"932",0,5721,2013,4,"B","S","B"
"933",0,5721,2013,5,"B","S","B"
"934",0,5721,2013,6,"B","S","B"
"935",1,5721,2013,7,"B","S","B"
"936",1,5721,2013,8,"B","S","B"
"937",0,5721,2013,9,"B","S","B"
"938",0,5721,2013,10,"B","S","B"
"939",0,5721,2014,4,"B","S","B"
"940",0,5721,2014,5,"B","S","B"
"941",5,5721,2014,6,"B","S","B"
"942",0,5721,2014,7,"B","S","B"
"943",0,5721,2014,8,"B","S","B"
"944",0,5721,2014,9,"B","S","B"
"945",0,5721,2014,10,"B","S","B"
"946",0,5721,2015,4,"B","S","B"
"947",0,5721,2015,5,"B","S","B"
"948",1,5721,2015,6,"B","S","B"
"949",5,5721,2015,7,"B","S","B"
"950",2,5721,2015,8,"B","S","B"
"951",0,5721,2015,9,"B","S","B"
"952",0,5721,2015,10,"B","S","B"
"953",0,5721,2016,4,"B","S","B"
"954",0,5721,2016,5,"B","S","B"
"955",1,5721,2016,6,"B","S","B"
"956",3,5721,2016,7,"B","S","B"
"957",0,5721,2016,8,"B","S","B"
"958",0,5721,2016,9,"B","S","B"
"959",0,5721,2016,10,"B","S","B"
"960",0,5721,2017,4,"B","S","B"
"961",0,5721,2017,5,"B","S","B"
"962",1,5721,2017,6,"B","S","B"
"963",0,5721,2017,7,"B","S","B"
"964",0,5721,2017,8,"B","S","B"
"965",0,5721,2017,9,"B","S","B"
"966",0,5721,2017,10,"B","S","B"
"967",0,5721,2018,4,"B","S","B"
"968",NA,5721,2018,5,"B","S","B"
"969",NA,5721,2018,6,"B","S","B"
"970",2,5721,2018,7,"B","S","B"
"971",1,5721,2018,8,"B","S","B"
"972",0,5721,2018,9,"B","S","B"
"973",0,5721,2018,10,"B","S","B"
"974",0,5721,2019,4,"B","S","B"
"975",0,5721,2019,5,"B","S","B"
"976",7,5721,2019,6,"B","S","B"
"977",9,5721,2019,7,"B","S","B"
"978",1,5721,2019,8,"B","S","B"
"979",0,5721,2019,9,"B","S","B"
"980",0,5721,2019,10,"B","S","B"
"981",0,5721,2020,4,"B","S","B"
"982",0,5721,2020,5,"B","S","B"
"983",1,5721,2020,6,"B","S","B"
"984",0,5721,2020,7,"B","S","B"
"985",1,5721,2020,8,"B","S","B"
"986",0,5721,2020,9,"B","S","B"
"987",0,5721,2020,10,"B","S","B"
"988",0,5721,2021,4,"B","S","B"
"989",0,5721,2021,5,"B","S","B"
"990",0,5721,2021,6,"B","S","B"
"991",0,5721,2021,7,"B","S","B"
"992",0,5721,2021,8,"B","S","B"
"993",0,5721,2021,9,"B","S","B"
"994",0,5721,2021,10,"B","S","B"
"995",0,5721,2022,4,"B","S","B"
"996",0,5721,2022,5,"B","S","B"
"997",0,5721,2022,6,"B","S","B"
"998",1,5721,2022,7,"B","S","B"
"999",0,5721,2022,8,"B","S","B"
"1000",0,5721,2022,9,"B","S","B"
"1001",0,5721,2022,10,"B","S","B"
"1002",0,5721,2023,4,"B","S","B"
"1003",0,5721,2023,5,"B","S","B"
"1004",0,5721,2023,6,"B","S","B"
"1005",0,5721,2023,7,"B","S","B"
"1006",0,5721,2023,8,"B","S","B"
"1007",0,5721,2023,9,"B","S","B"
"1008",0,5721,2023,10,"B","S","B"
"1009",0,5725,2000,4,"Cities","U","T"
"1010",1,5725,2000,5,"Cities","U","T"
"1011",NA,5725,2000,6,"Cities","U","T"
"1012",1,5725,2000,7,"Cities","U","T"
"1013",2,5725,2000,8,"Cities","U","T"
"1014",1,5725,2000,9,"Cities","U","T"
"1015",0,5725,2000,10,"Cities","U","T"
"1016",0,5725,2001,4,"Cities","U","T"
"1017",1,5725,2001,5,"Cities","U","T"
"1018",3,5725,2001,6,"Cities","U","T"
"1019",5,5725,2001,7,"Cities","U","T"
"1020",10,5725,2001,8,"Cities","U","T"
"1021",0,5725,2001,9,"Cities","U","T"
"1022",NA,5725,2001,10,"Cities","U","T"
"1023",0,5725,2002,4,"Cities","U","T"
"1024",0,5725,2002,5,"Cities","U","T"
"1025",12,5725,2002,6,"Cities","U","T"
"1026",0,5725,2002,7,"Cities","U","T"
"1027",0,5725,2002,8,"Cities","U","T"
"1028",NA,5725,2002,9,"Cities","U","T"
"1029",0,5725,2002,10,"Cities","U","T"
"1030",0,5725,2003,4,"Cities","U","T"
"1031",0,5725,2003,5,"Cities","U","T"
"1032",5,5725,2003,6,"Cities","U","T"
"1033",5,5725,2003,7,"Cities","U","T"
"1034",12,5725,2003,8,"Cities","U","T"
"1035",2,5725,2003,9,"Cities","U","T"
"1036",0,5725,2003,10,"Cities","U","T"
"1037",0,5725,2004,4,"Cities","U","T"
"1038",0,5725,2004,5,"Cities","U","T"
"1039",0,5725,2004,6,"Cities","U","T"
"1040",3,5725,2004,7,"Cities","U","T"
"1041",2,5725,2004,8,"Cities","U","T"
"1042",0,5725,2004,9,"Cities","U","T"
"1043",0,5725,2004,10,"Cities","U","T"
"1044",0,5725,2005,4,"Cities","U","T"
"1045",0,5725,2005,5,"Cities","U","T"
"1046",1,5725,2005,6,"Cities","U","T"
"1047",0,5725,2005,7,"Cities","U","T"
"1048",0,5725,2005,8,"Cities","U","T"
"1049",0,5725,2005,9,"Cities","U","T"
"1050",0,5725,2005,10,"Cities","U","T"
"1051",NA,5725,2006,4,"Cities","U","T"
"1052",NA,5725,2006,5,"Cities","U","T"
"1053",0,5725,2006,6,"Cities","U","T"
"1054",2,5725,2006,7,"Cities","U","T"
"1055",0,5725,2006,8,"Cities","U","T"
"1056",0,5725,2006,9,"Cities","U","T"
"1057",0,5725,2006,10,"Cities","U","T"
"1058",0,5725,2007,4,"Cities","U","T"
"1059",0,5725,2007,5,"Cities","U","T"
"1060",0,5725,2007,6,"Cities","U","T"
"1061",NA,5725,2007,7,"Cities","U","T"
"1062",0,5725,2007,8,"Cities","U","T"
"1063",0,5725,2007,9,"Cities","U","T"
"1064",0,5725,2007,10,"Cities","U","T"
"1065",0,5725,2008,4,"Cities","U","T"
"1066",0,5725,2008,5,"Cities","U","T"
"1067",0,5725,2008,6,"Cities","U","T"
"1068",NA,5725,2008,7,"Cities","U","T"
"1069",0,5725,2008,8,"Cities","U","T"
"1070",0,5725,2008,9,"Cities","U","T"
"1071",0,5725,2008,10,"Cities","U","T"
"1072",0,5725,2009,4,"Cities","U","T"
"1073",2,5725,2009,5,"Cities","U","T"
"1074",2,5725,2009,6,"Cities","U","T"
"1075",4,5725,2009,7,"Cities","U","T"
"1076",3,5725,2009,8,"Cities","U","T"
"1077",0,5725,2009,9,"Cities","U","T"
"1078",0,5725,2009,10,"Cities","U","T"
"1079",0,5725,2010,4,"Cities","U","T"
"1080",0,5725,2010,5,"Cities","U","T"
"1081",0,5725,2010,6,"Cities","U","T"
"1082",NA,5725,2010,7,"Cities","U","T"
"1083",0,5725,2010,8,"Cities","U","T"
"1084",0,5725,2010,9,"Cities","U","T"
"1085",0,5725,2010,10,"Cities","U","T"
"1086",0,5725,2011,4,"Cities","U","T"
"1087",1,5725,2011,5,"Cities","U","T"
"1088",1,5725,2011,6,"Cities","U","T"
"1089",0,5725,2011,7,"Cities","U","T"
"1090",2,5725,2011,8,"Cities","U","T"
"1091",0,5725,2011,9,"Cities","U","T"
"1092",0,5725,2011,10,"Cities","U","T"
"1093",0,5725,2012,4,"Cities","U","T"
"1094",0,5725,2012,5,"Cities","U","T"
"1095",1,5725,2012,6,"Cities","U","T"
"1096",0,5725,2012,7,"Cities","U","T"
"1097",0,5725,2012,8,"Cities","U","T"
"1098",0,5725,2012,9,"Cities","U","T"
"1099",0,5725,2012,10,"Cities","U","T"
"1100",0,5725,2013,4,"Cities","U","T"
"1101",0,5725,2013,5,"Cities","U","T"
"1102",0,5725,2013,6,"Cities","U","T"
"1103",0,5725,2013,7,"Cities","U","T"
"1104",0,5725,2013,8,"Cities","U","T"
"1105",0,5725,2013,9,"Cities","U","T"
"1106",0,5725,2013,10,"Cities","U","T"
"1107",0,5725,2014,4,"Cities","U","T"
"1108",0,5725,2014,5,"Cities","U","T"
"1109",4,5725,2014,6,"Cities","U","T"
"1110",0,5725,2014,7,"Cities","U","T"
"1111",0,5725,2014,8,"Cities","U","T"
"1112",0,5725,2014,9,"Cities","U","T"
"1113",0,5725,2014,10,"Cities","U","T"
"1114",0,5725,2015,4,"Cities","U","T"
"1115",0,5725,2015,5,"Cities","U","T"
"1116",1,5725,2015,6,"Cities","U","T"
"1117",NA,5725,2015,7,"Cities","U","T"
"1118",1,5725,2015,8,"Cities","U","T"
"1119",0,5725,2015,9,"Cities","U","T"
"1120",0,5725,2015,10,"Cities","U","T"
"1121",NA,5725,2016,4,"Cities","U","T"
"1122",NA,5725,2016,5,"Cities","U","T"
"1123",0,5725,2016,6,"Cities","U","T"
"1124",1,5725,2016,7,"Cities","U","T"
"1125",0,5725,2016,8,"Cities","U","T"
"1126",0,5725,2016,9,"Cities","U","T"
"1127",0,5725,2016,10,"Cities","U","T"
"1128",0,5725,2017,4,"Cities","U","T"
"1129",0,5725,2017,5,"Cities","U","T"
"1130",NA,5725,2017,6,"Cities","U","T"
"1131",NA,5725,2017,7,"Cities","U","T"
"1132",0,5725,2017,8,"Cities","U","T"
"1133",0,5725,2017,9,"Cities","U","T"
"1134",0,5725,2017,10,"Cities","U","T"
"1135",0,5725,2018,4,"Cities","U","T"
"1136",0,5725,2018,5,"Cities","U","T"
"1137",0,5725,2018,6,"Cities","U","T"
"1138",0,5725,2018,7,"Cities","U","T"
"1139",1,5725,2018,8,"Cities","U","T"
"1140",NA,5725,2018,9,"Cities","U","T"
"1141",0,5725,2018,10,"Cities","U","T"
"1142",0,5725,2019,4,"Cities","U","T"
"1143",0,5725,2019,5,"Cities","U","T"
"1144",4,5725,2019,6,"Cities","U","T"
"1145",2,5725,2019,7,"Cities","U","T"
"1146",0,5725,2019,8,"Cities","U","T"
"1147",0,5725,2019,9,"Cities","U","T"
"1148",0,5725,2019,10,"Cities","U","T"
"1149",0,5725,2020,4,"Cities","U","T"
"1150",0,5725,2020,5,"Cities","U","T"
"1151",0,5725,2020,6,"Cities","U","T"
"1152",0,5725,2020,7,"Cities","U","T"
"1153",0,5725,2020,8,"Cities","U","T"
"1154",0,5725,2020,9,"Cities","U","T"
"1155",0,5725,2020,10,"Cities","U","T"
"1156",0,5725,2021,4,"Cities","U","T"
"1157",0,5725,2021,5,"Cities","U","T"
"1158",1,5725,2021,6,"Cities","U","T"
"1159",0,5725,2021,7,"Cities","U","T"
"1160",1,5725,2021,8,"Cities","U","T"
"1161",0,5725,2021,9,"Cities","U","T"
"1162",0,5725,2021,10,"Cities","U","T"
"1163",0,5725,2022,4,"Cities","U","T"
"1164",0,5725,2022,5,"Cities","U","T"
"1165",4,5725,2022,6,"Cities","U","T"
"1166",1,5725,2022,7,"Cities","U","T"
"1167",0,5725,2022,8,"Cities","U","T"
"1168",0,5725,2022,9,"Cities","U","T"
"1169",0,5725,2022,10,"Cities","U","T"
"1170",0,5725,2023,4,"Cities","U","T"
"1171",0,5725,2023,5,"Cities","U","T"
"1172",2,5725,2023,6,"Cities","U","T"
"1173",0,5725,2023,7,"Cities","U","T"
"1174",3,5725,2023,8,"Cities","U","T"
"1175",1,5725,2023,9,"Cities","U","T"
"1176",0,5725,2023,10,"Cities","U","T"
"1177",1,5732,2000,4,"C","S","B"
"1178",4,5732,2000,5,"C","S","B"
"1179",16,5732,2000,6,"C","S","B"
"1180",8,5732,2000,7,"C","S","B"
"1181",8,5732,2000,8,"C","S","B"
"1182",5,5732,2000,9,"C","S","B"
"1183",0,5732,2000,10,"C","S","B"
"1184",0,5732,2001,4,"C","S","B"
"1185",4,5732,2001,5,"C","S","B"
"1186",11,5732,2001,6,"C","S","B"
"1187",11,5732,2001,7,"C","S","B"
"1188",4,5732,2001,8,"C","S","B"
"1189",0,5732,2001,9,"C","S","B"
"1190",0,5732,2001,10,"C","S","B"
"1191",0,5732,2002,4,"C","S","B"
"1192",2,5732,2002,5,"C","S","B"
"1193",7,5732,2002,6,"C","S","B"
"1194",NA,5732,2002,7,"C","S","B"
"1195",NA,5732,2002,8,"C","S","B"
"1196",NA,5732,2002,9,"C","S","B"
"1197",0,5732,2002,10,"C","S","B"
"1198",0,5732,2003,4,"C","S","B"
"1199",NA,5732,2003,5,"C","S","B"
"1200",9,5732,2003,6,"C","S","B"
"1201",7,5732,2003,7,"C","S","B"
"1202",NA,5732,2003,8,"C","S","B"
"1203",4,5732,2003,9,"C","S","B"
"1204",0,5732,2003,10,"C","S","B"
"1205",0,5732,2004,4,"C","S","B"
"1206",1,5732,2004,5,"C","S","B"
"1207",NA,5732,2004,6,"C","S","B"
"1208",NA,5732,2004,7,"C","S","B"
"1209",1,5732,2004,8,"C","S","B"
"1210",0,5732,2004,9,"C","S","B"
"1211",0,5732,2004,10,"C","S","B"
"1212",0,5732,2005,4,"C","S","B"
"1213",NA,5732,2005,5,"C","S","B"
"1214",NA,5732,2005,6,"C","S","B"
"1215",NA,5732,2005,7,"C","S","B"
"1216",NA,5732,2005,8,"C","S","B"
"1217",2,5732,2005,9,"C","S","B"
"1218",0,5732,2005,10,"C","S","B"
"1219",0,5732,2006,4,"C","S","B"
"1220",0,5732,2006,5,"C","S","B"
"1221",11,5732,2006,6,"C","S","B"
"1222",NA,5732,2006,7,"C","S","B"
"1223",0,5732,2006,8,"C","S","B"
"1224",NA,5732,2006,9,"C","S","B"
"1225",0,5732,2006,10,"C","S","B"
"1226",2,5732,2007,4,"C","S","B"
"1227",1,5732,2007,5,"C","S","B"
"1228",1,5732,2007,6,"C","S","B"
"1229",4,5732,2007,7,"C","S","B"
"1230",0,5732,2007,8,"C","S","B"
"1231",0,5732,2007,9,"C","S","B"
"1232",0,5732,2007,10,"C","S","B"
"1233",0,5732,2008,4,"C","S","B"
"1234",NA,5732,2008,5,"C","S","B"
"1235",7,5732,2008,6,"C","S","B"
"1236",4,5732,2008,7,"C","S","B"
